ID_R,Author,Year,TypeReport,ImpactFactor,Theory_A,Theory_B,Theory_C,Hypotheses,Definition,ID_S,ID_RS,Preregistration,TypeStudy,Country,StudyYear,SampleSize,GeneralPop,StudentPop,SampleExact,NR-AT,RR,AgeMean,AgeSD,AgeRange,FemaleP,LiberalP,LiberalMean,LiberalSD,LiberalRange,Liberal,LiberalCat,WhiteP,MuslimP,EthCat,ID_IV,IV_Exact,IV_Code,IV_Quality,Attack,ExactAttack,Type,Distance,Casualties,CasualtiesCat,DomesticTerror,Control_Condition,IV_2,ID_DV,DV_Exact,DV_Time,Time_Cat,DV_Code,Alpha,DV_Quality,OA_Category,OA_Target_A,OA_Similarity,PA_Category,Name,Incumbent,Republican,Gender,ID_ES,PlaceInformation,Test,estimate,sd,n,m_c,sd_c,n_c,m_t,sd_t,n_t,corT1T2,Direction,Regression,Correlation,Variance,SE,Fisher,Variance_F,SE_F,ESS,Power,ID_ES_Unique,TerrorMeasure,TerrorType,TerrorType2,Islam,No_Ideology,Other_Ideology,Design,Exp,QuasiLong,Corr,Sample,General,Student,Convenience,TargetSim,Lot,Bit,No,Exposure,R_Exposure,Threat,Emotions,Fear,Anger,Other_IV,Country2,US,Israel,Other_c
10011,Bali,2007,1,0.813,Rally-around-the-flag,Priming,Strategies of terrorism,1,0,2,100112,0,3,Spain,2004,1000,1,0,Nationally representative survey,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,3,1,Self-reported terror influence on vote,16,0,1,11/03 Madrid,1,2,193,2,0,NA,NA,4,IU vote,0,NA,1,NA,1,NA,NA,NA,7,NA,NA,NA,NA,7,Table 1 on p. 677,proportions,NA,NA,NA,0.04,NA,716,0.045,NA,284,NA,NA,0,0.030567,0.007292,0.085393,0.030576,0.001003,0.03167,1000,0.161790176041309,67,Other,Islamist,Islamist,1,0,0,Correlations,0,0,1,General,1,0,0,NA,NA,NA,NA,0,0,0,0,0,0,1,Other,0,0,1
10012,Bali,2009,1,0.574,Framing,NA,NA,1,0,1,100121,0,1,US,2006,993,0,0,Michigan population,1,37.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,4,1,Terrorism threat frame,4,1,0,NA,0,0,NA,-99,-99,NA,NA,1,Approval of REAL ID Act,0,NA,1,NA,1,NA,NA,NA,9,NA,NA,NA,NA,1,Table 1 on p. 243,proportions,NA,NA,NA,0.686,NA,175,0.738,NA,189,NA,NA,0,0.069828,0.00403,0.063482,0.069942,0.00277,0.052631,364,0.264971100537348,68,Threat,No ideology,No ideology,0,1,0,Experiments,1,0,0,Convenience,0,0,1,NA,NA,NA,NA,0,0,1,0,0,0,0,US,1,0,0
10012,Bali,2009,1,0.574,Framing,NA,NA,1,0,1,100121,0,1,US,2006,993,0,0,Michigan population,1,37.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,4,1,Terrorism threat frame,4,1,0,NA,0,0,NA,-99,-99,NA,NA,2,Approval of REAL ID Act - Documentation,0,NA,1,NA,1,NA,NA,NA,9,NA,NA,NA,NA,2,Table 2 on p. 244,proportions,NA,NA,NA,0.745,NA,175,0.851,NA,189,NA,NA,0,0.035939,0.004525,0.067268,0.035954,0.00277,0.052631,364,0.105022514657754,69,Threat,No ideology,No ideology,0,1,0,Experiments,1,0,0,Convenience,0,0,1,NA,NA,NA,NA,0,0,1,0,0,0,0,US,1,0,0
10012,Bali,2009,1,0.574,Framing,NA,NA,1,0,1,100121,0,1,US,2006,993,0,0,Michigan population,1,37.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,4,1,Terrorism threat frame,4,1,0,NA,0,0,NA,-99,-99,NA,NA,3,Approval of REAL ID Act - Costs of validation,0,NA,1,NA,1,NA,NA,NA,9,NA,NA,NA,NA,3,Table 2 on p. 244,proportions,NA,NA,NA,0.399,NA,175,0.509,NA,189,NA,NA,0,0.02392,0.00345,0.058737,0.023924,0.00277,0.052631,364,0.0739990903909369,70,Threat,No ideology,No ideology,0,1,0,Experiments,1,0,0,Convenience,0,0,1,NA,NA,NA,NA,0,0,1,0,0,0,0,US,1,0,0
10012,Bali,2009,1,0.574,Framing,NA,NA,1,0,1,100121,0,1,US,2006,993,0,0,Michigan population,1,37.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,4,1,Terrorism threat frame,4,1,0,NA,0,0,NA,-99,-99,NA,NA,4,Approval of REAL ID Act - Proof legal status,0,NA,1,NA,1,NA,NA,NA,9,NA,NA,NA,NA,4,Table 2 on p. 244,proportions,NA,NA,NA,0.835,NA,175,0.923,NA,189,NA,NA,0,0.203561,0.007318,0.085545,0.206444,0.00277,0.052631,364,0.975433509010368,71,Threat,No ideology,No ideology,0,1,0,Experiments,1,0,0,Convenience,0,0,1,NA,NA,NA,NA,0,0,1,0,0,0,0,US,1,0,0
10012,Bali,2009,1,0.574,Framing,NA,NA,1,0,1,100121,0,1,US,2006,993,0,0,Michigan population,1,37.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,4,1,Terrorism threat frame,4,1,0,NA,0,0,NA,-99,-99,NA,NA,5,Approval of REAL ID Act - Bar codes,0,NA,1,NA,1,NA,NA,NA,9,NA,NA,NA,NA,5,Table 2 on p. 244,proportions,NA,NA,NA,0.659,NA,175,0.708,NA,189,NA,NA,0,0.070357,0.003838,0.061952,0.070473,0.00277,0.052631,364,0.268273527313909,72,Threat,No ideology,No ideology,0,1,0,Experiments,1,0,0,Convenience,0,0,1,NA,NA,NA,NA,0,0,1,0,0,0,0,US,1,0,0
10012,Bali,2009,1,0.574,Framing,NA,NA,1,0,1,100121,0,1,US,2006,993,0,0,Michigan population,1,37.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,4,1,Terrorism threat frame,4,1,0,NA,0,0,NA,-99,-99,NA,NA,6,Approval of REAL ID Act - States share,0,NA,1,NA,1,NA,NA,NA,9,NA,NA,NA,NA,6,Table 2 on p. 244,proportions,NA,NA,NA,0.708,NA,175,0.842,NA,189,NA,NA,0,0.076351,0.004236,0.065085,0.076499,0.00277,0.052631,364,0.307151831555493,73,Threat,No ideology,No ideology,0,1,0,Experiments,1,0,0,Convenience,0,0,1,NA,NA,NA,NA,0,0,1,0,0,0,0,US,1,0,0
10013,"Barnes, Brown, & Osterman",2012,1,2.217,Masculine Honor Ideology,NA,NA,0,0,1,100131,0,3,US,2011,177,2,0,White males via online convenience sampling,0,NA,31.95,6.77,18-55,0,NA,5.46,1.84,1-9,0.6066666666666667,2,100,NA,2,1,Terrorism-directed hostility,12,1,1,Hypothetical attack by Afghani terrorist,1,2,250,2,0,NA,NA,1,Political ideology (conservatism),0,NA,1,NA,1,NA,NA,NA,7,NA,NA,NA,NA,1,Table 1 on p. 1024,r,0.23,NA,150,NA,NA,NA,NA,NA,NA,NA,NA,0,0.23,0.00602,0.077589,0.234189,0.006803,0.08248,150,0.812697711923777,74,Anger,Islamist,Islamist,1,0,0,Correlations,0,0,1,Convenience,0,0,1,NA,NA,NA,NA,0,0,0,1,0,1,0,US,1,0,0
10013,"Barnes, Brown, & Osterman",2012,1,2.217,Masculine Honor Ideology,NA,NA,0,0,1,100131,0,3,US,2011,177,2,0,White males via online convenience sampling,0,NA,31.95,6.77,18-55,0,NA,5.46,1.84,1-9,0.6066666666666667,2,100,NA,2,1,Terrorism-directed hostility,12,1,1,Hypothetical attack by Afghani terrorist,1,2,250,2,0,NA,NA,2,RWA,0,NA,1,0.87,3,NA,NA,NA,5,NA,NA,NA,NA,2,Table 1 on p. 1024,r,0.18,NA,150,NA,NA,NA,NA,NA,NA,NA,NA,0,0.18,0.006284,0.079272,0.181983,0.006803,0.08248,150,0.599830861432827,75,Anger,Islamist,Islamist,1,0,0,Correlations,0,0,1,Convenience,0,0,1,NA,NA,NA,NA,0,0,0,1,0,1,0,US,1,0,0
10013,"Barnes, Brown, & Osterman",2012,1,2.217,Masculine Honor Ideology,NA,NA,0,0,1,100131,0,3,US,2011,177,2,0,White males via online convenience sampling,0,NA,31.95,6.77,18-55,0,NA,5.46,1.84,1-9,0.6066666666666667,2,100,NA,2,1,Terrorism-directed hostility,12,1,1,Hypothetical attack by Afghani terrorist,1,2,250,2,0,NA,NA,3,SDO,0,NA,1,0.88,3,NA,NA,NA,6,NA,NA,NA,NA,3,Table 1 on p. 1024,r,0.29,NA,150,NA,NA,NA,NA,NA,NA,NA,NA,0,0.29,0.00563,0.075033,0.298566,0.006803,0.08248,150,0.952624047076484,76,Anger,Islamist,Islamist,1,0,0,Correlations,0,0,1,Convenience,0,0,1,NA,NA,NA,NA,0,0,0,1,0,1,0,US,1,0,0
10013,"Barnes, Brown, & Osterman",2012,1,2.217,Masculine Honor Ideology,NA,NA,0,0,1,100131,0,3,US,2011,177,2,0,White males via online convenience sampling,0,NA,31.95,6.77,18-55,0,NA,5.46,1.84,1-9,0.6066666666666667,2,100,NA,2,1,Terrorism-directed hostility,12,1,1,Hypothetical attack by Afghani terrorist,1,2,250,2,0,NA,NA,6,Severe interrogations,0,NA,1,0.96,3,NA,NA,NA,9,NA,NA,NA,NA,6,Table 1 on p. 1024,r,0.36,NA,150,NA,NA,NA,NA,NA,NA,NA,NA,0,0.36,0.005085,0.071309,0.376886,0.006803,0.08248,150,0.995645488938931,79,Anger,Islamist,Islamist,1,0,0,Correlations,0,0,1,Convenience,0,0,1,NA,NA,NA,NA,0,0,0,1,0,1,0,US,1,0,0
10013,"Barnes, Brown, & Osterman",2012,1,2.217,Masculine Honor Ideology,NA,NA,0,0,1,100131,0,3,US,2011,177,2,0,White males via online convenience sampling,0,NA,31.95,6.77,18-55,0,NA,5.46,1.84,1-9,0.6066666666666667,2,100,NA,2,1,Terrorism-directed hostility,12,1,1,Hypothetical attack by Afghani terrorist,1,2,250,2,0,NA,NA,7,Military actions,0,NA,1,0.8,3,NA,NA,NA,8,NA,NA,NA,NA,7,Table 1 on p. 1024,r,0.26,NA,150,NA,NA,NA,NA,NA,NA,NA,NA,0,0.26,0.005835,0.076387,0.266108,0.006803,0.08248,150,0.899039254525659,80,Anger,Islamist,Islamist,1,0,0,Correlations,0,0,1,Convenience,0,0,1,NA,NA,NA,NA,0,0,0,1,0,1,0,US,1,0,0
10015,Berg,2010,3,0,NA,NA,NA,1,0,1,100151,0,3,US,2009,426,0,0,South-Western Americans,1,78.56,25.86,12.53,18-88,47.8,NA,50.97,9.66,NA,NA,3,52.7,1.4,3,1,Fear of Terrorist Attack,11,1,0,NA,0,0,NA,-99,-99,NA,NA,1,Social conservatism,0,NA,1,0.81,3,NA,NA,NA,6,NA,NA,NA,NA,1,Table 16 on p. 100,r,0.37,NA,425,NA,NA,NA,NA,NA,NA,NA,NA,0,0.37,0.001757,0.041917,0.388423,0.00237,0.048683,425,0.999999999169541,123,Fear,No ideology,No ideology,0,1,0,Correlations,0,0,1,Convenience,0,0,1,NA,NA,NA,NA,0,0,0,1,1,0,0,US,1,0,0
10017,"Best, Krueger, & Pearson-Merkowitz",2012,1,1.63,Cognitive Tendency Theory (an extension of Cognitive Appraisal theory),NA,NA,0,0,1,100171,0,1,US,2007,915,1,0,"Telephone sample of adult, non- institutionalized residents of the contiguous United States.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,4,1,Perceived national threat,9,0,0,NA,0,0,NA,-99,-99,NA,NA,1,Domestic counterterrorism policies,0,NA,1,0.84,3,NA,NA,NA,9,NA,NA,NA,NA,1,Table 2 on p. 617; text on p. 618,beta,0.1,NA,915,NA,NA,NA,NA,NA,NA,NA,NA,2,0.148,0.001047,0.032357,0.149095,0.001096,0.033106,915,0.994534578964397,125,Threat,No ideology,No ideology,0,1,0,Experiments,1,0,0,General,1,0,0,NA,NA,NA,NA,0,0,1,0,0,0,0,US,1,0,0
10017,"Best, Krueger, & Pearson-Merkowitz",2012,1,1.63,Cognitive Tendency Theory (an extension of Cognitive Appraisal theory),NA,NA,0,0,1,100171,0,1,US,2007,915,1,0,"Telephone sample of adult, non- institutionalized residents of the contiguous United States.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,4,2,Terrorism anxiety,11,0,0,NA,0,0,NA,-99,-99,NA,NA,1,Domestic counterterrorism policies,0,NA,1,0.84,3,NA,NA,NA,9,NA,NA,NA,NA,2,Table 2 on p. 617; text on p. 619,beta,0.129,NA,915,NA,NA,NA,NA,NA,NA,NA,NA,2,0.17642,0.001027,0.032047,0.178285,0.001096,0.033106,915,0.999694739909081,126,Fear,No ideology,No ideology,0,1,0,Experiments,1,0,0,General,1,0,0,NA,NA,NA,NA,0,0,0,1,1,0,0,US,1,0,0
10018,Bilali,2015,1,0.79,In-group homogeneity & identification,SIT,Self-categorization theory,1,0,1,100181,0,1,US,2009,147,0,1,University students,0,NA,19.98,3.38,NA,71.79,NA,2.15,1.35,0-6,0.3071428571428571,1,NA,NA,2,1,News article on high terrorist threat,2,1,0,NA,0,0,NA,-99,-99,NA,NA,1,Legitimization of war in Iraq,0,NA,1,0.78,3,NA,NA,NA,8,NA,NA,NA,NA,1,Table 1 on p. 304,"m, sd",NA,NA,NA,2.79,1.18,49,2.91,1.18,49,NA,NA,0,0.050782,0.010138,0.100688,0.050826,0.010526,0.102596,98,0.0786373677181083,127,Acts of violence,No ideology,No ideology,0,1,0,Experiments,1,0,0,Student,0,1,0,NA,NA,NA,NA,1,0,0,0,0,0,0,US,1,0,0
10018,Bilali,2015,1,0.79,In-group homogeneity & identification,SIT,Self-categorization theory,1,0,1,100181,0,1,US,2009,147,0,1,University students,0,NA,19.98,3.38,NA,71.79,NA,2.15,1.35,0-6,0.3071428571428571,1,NA,NA,2,1,News article on high terrorist threat,2,1,0,NA,0,0,NA,-99,-99,NA,Low in-group homogeneity,1,Legitimization of war in Iraq,0,NA,1,0.78,3,NA,NA,NA,8,NA,NA,NA,NA,2,Table 4 on p. 305,t-test,2.33,NA,98,NA,NA,NA,NA,NA,NA,NA,NA,0,0.231353,0.009235,0.096099,0.235618,0.010526,0.102596,98,0.635636665196721,128,Acts of violence,No ideology,No ideology,0,1,0,Experiments,1,0,0,Student,0,1,0,NA,NA,NA,NA,1,0,0,0,0,0,0,US,1,0,0
10018,Bilali,2015,1,0.79,In-group homogeneity & identification,SIT,Self-categorization theory,1,0,1,100181,0,1,US,2009,147,0,1,University students,0,NA,19.98,3.38,NA,71.79,NA,2.15,1.35,0-6,0.3071428571428571,1,NA,NA,2,1,News article on high terrorist threat,2,1,0,NA,0,0,NA,-99,-99,NA,High in-group homogeneity,1,Legitimization of war in Iraq,0,NA,1,0.78,3,NA,NA,NA,8,NA,NA,NA,NA,3,Table 4 on p. 305,t-test,-1.86,NA,98,NA,NA,NA,NA,NA,NA,NA,NA,0,0.189406,0.009583,0.097893,0.191721,0.010526,0.102596,98,0.466918329234901,129,Acts of violence,No ideology,No ideology,0,1,0,Experiments,1,0,0,Student,0,1,0,NA,NA,NA,NA,1,0,0,0,0,0,0,US,1,0,0
10018,Bilali,2015,1,0.79,In-group homogeneity & identification,SIT,Self-categorization theory,1,0,1,100181,0,1,US,2009,147,0,1,University students,0,NA,19.98,3.38,NA,71.79,NA,2.15,1.35,0-6,0.3071428571428571,1,NA,NA,2,2,Perceived threat,10,1,0,NA,0,0,NA,-99,-99,NA,NA,1,Legitimization of war in Iraq,0,NA,1,0.78,3,NA,NA,NA,8,NA,NA,NA,NA,4,Table 2 on p. 304,r,0.3,NA,149,NA,NA,NA,NA,NA,NA,NA,NA,0,0.3,0.005672,0.075313,0.30952,0.006944,0.083331,147,0.961274388301203,130,Threat,No ideology,No ideology,0,1,0,Experiments,1,0,0,Student,0,1,0,NA,NA,NA,NA,0,0,1,0,0,0,0,US,1,0,0
10018,Bilali,2015,1,0.79,In-group homogeneity & identification,SIT,Self-categorization theory,1,0,1,100181,0,1,US,2009,147,0,1,University students,0,NA,19.98,3.38,NA,71.79,NA,2.15,1.35,0-6,0.3071428571428571,1,NA,NA,2,2,Perceived threat,10,1,0,NA,0,0,NA,-99,-99,NA,NA,2,Political ideology,0,NA,1,NA,1,NA,NA,NA,7,NA,NA,NA,NA,5,Table 2 on p. 304,r,0.19,NA,149,NA,NA,NA,NA,NA,NA,NA,NA,0,0.19,0.006364,0.079775,0.192337,0.006944,0.083331,147,0.638699773202372,131,Threat,No ideology,No ideology,0,1,0,Experiments,1,0,0,Student,0,1,0,NA,NA,NA,NA,0,0,1,0,0,0,0,US,1,0,0
10019,Blanchar,2016,3,0,MSC,TMT,Familiarity,1,0,1,100191,1,3,US,2016,300,0,1,University students,0,NA,19.18,2.1,NA,59.33,NA,4.09,1.52,1-7,NA,3,NA,NA,2,1,Perceived national threat,10,0,0,NA,0,0,NA,-99,-99,NA,NA,1,RWA,0,NA,1,NA,2,NA,NA,NA,5,NA,NA,NA,NA,1,Table 2 on p. 47,r,0.27,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,0,0.27,0.002875,0.053619,0.276864,0.003367,0.058026,300,0.99758940850674,132,Threat,No ideology,No ideology,0,1,0,Correlations,0,0,1,Student,0,1,0,NA,NA,NA,NA,0,0,1,0,0,0,0,US,1,0,0
10019,Blanchar,2016,3,0,MSC,TMT,Familiarity,1,0,1,100191,1,3,US,2016,300,0,1,University students,0,NA,19.18,2.1,NA,59.33,NA,4.09,1.52,1-7,NA,3,NA,NA,2,1,Perceived national threat,10,0,0,NA,0,0,NA,-99,-99,NA,NA,3,SDO,0,NA,1,NA,2,NA,NA,NA,6,NA,NA,NA,NA,3,Table 2 on p. 47,r,0.14,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,0,0.14,0.003215,0.056701,0.140926,0.003367,0.058026,300,0.68164248607282,134,Threat,No ideology,No ideology,0,1,0,Correlations,0,0,1,Student,0,1,0,NA,NA,NA,NA,0,0,1,0,0,0,0,US,1,0,0
10019,Blanchar,2016,3,0,MSC,TMT,Familiarity,1,0,1,100191,1,3,US,2016,300,0,1,University students,0,NA,19.18,2.1,NA,59.33,NA,4.09,1.52,1-7,NA,3,NA,NA,2,1,Perceived national threat,10,0,0,NA,0,0,NA,-99,-99,NA,NA,4,Political ideology (conservatism),0,NA,1,NA,1,NA,NA,NA,7,NA,NA,NA,NA,4,Table 2 on p. 47,r,0.3,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,0,0.3,0.00277,0.052631,0.30952,0.003367,0.058026,300,0.999640708352896,135,Threat,No ideology,No ideology,0,1,0,Correlations,0,0,1,Student,0,1,0,NA,NA,NA,NA,0,0,1,0,0,0,0,US,1,0,0
10019,Blanchar,2016,3,0,MSC,TMT,Familiarity,1,0,1,100191,1,1,US,2016,300,0,1,University students,0,NA,19.18,2.1,NA,59.33,NA,4.09,1.52,1-7,NA,3,NA,NA,2,2,Terrorist attacks (experiment),4,1,1,Several jihadi attacks,1,2,NA,1,0,NA,NA,1,RWA,0,NA,1,NA,2,NA,NA,NA,5,NA,NA,NA,NA,5,Table 3 on p. 48,"m, sd",NA,NA,NA,3.64,0.95,149,3.73,0.93,151,NA,NA,0,-0.047817,0.003314,0.057567,-0.047854,0.003367,0.058026,300,0.130987819828912,136,Threat,Islamist,Islamist,1,0,0,Experiments,1,0,0,Student,0,1,0,NA,NA,NA,NA,0,0,1,0,0,0,0,US,1,0,0
10019,Blanchar,2016,3,0,MSC,TMT,Familiarity,1,0,1,100191,1,1,US,2016,300,0,1,University students,0,NA,19.18,2.1,NA,59.33,NA,4.09,1.52,1-7,NA,3,NA,NA,2,2,Terrorist attacks (experiment),4,1,1,Several jihadi attacks,1,2,NA,1,0,NA,NA,3,SDO,0,NA,1,NA,2,NA,NA,NA,6,NA,NA,NA,NA,7,Table 3 on p. 48,"m, sd",NA,NA,NA,3.22,1.02,149,3.29,0.98,151,NA,NA,0,-0.034976,0.003323,0.057645,-0.03499,0.003367,0.058026,300,0.0926528296241041,138,Threat,Islamist,Islamist,1,0,0,Experiments,1,0,0,Student,0,1,0,NA,NA,NA,NA,0,0,1,0,0,0,0,US,1,0,0
10019,Blanchar,2016,3,0,MSC,TMT,Familiarity,1,0,1,100191,1,1,US,2016,300,0,1,University students,0,NA,19.18,2.1,NA,59.33,NA,4.09,1.52,1-7,NA,3,NA,NA,2,2,Terrorist attacks (experiment),4,1,1,Several jihadi attacks,1,2,NA,1,0,NA,NA,4,Political ideology (conservatism),0,NA,1,NA,1,NA,NA,NA,7,NA,NA,NA,NA,8,Table 3 on p. 48,"m, sd",NA,NA,NA,1.07,1.59,149,4.11,1.46,151,NA,NA,0,-0.013105,0.003332,0.057722999999999997,-0.013106,0.003367,0.058026,300,0.0558265265009915,139,Threat,Islamist,Islamist,1,0,0,Experiments,1,0,0,Student,0,1,0,NA,NA,NA,NA,0,0,1,0,0,0,0,US,1,0,0
10019,Blanchar,2016,3,0,MSC,TMT,Familiarity,1,0,1,100191,1,2,US,2016,300,0,1,University students,0,NA,19.18,2.1,NA,59.33,NA,4.09,1.52,1-7,NA,3,NA,NA,2,3,Terrorist attack (quasi-exp),1,0,1,Brussels bombings,1,1,35,1,0,NA,NA,1,RWA,0,NA,1,NA,2,NA,NA,NA,5,NA,NA,NA,NA,9,Table 4 on p. 49,"m, sd",NA,NA,NA,3.72,0.93,235,3.56,0.97,65,NA,NA,0,0.070045,0.003293,0.057385,0.07016,0.003367,0.058026,300,0.22759974075612,140,Acts of violence,Islamist,Islamist,1,0,0,Quasi-Long,0,1,0,Student,0,1,0,NA,NA,NA,NA,1,0,0,0,0,0,0,US,1,0,0
10019,Blanchar,2016,3,0,MSC,TMT,Familiarity,1,0,1,100191,1,2,US,2016,300,0,1,University students,0,NA,19.18,2.1,NA,59.33,NA,4.09,1.52,1-7,NA,3,NA,NA,2,3,Terrorist attack (quasi-exp),1,0,1,Brussels bombings,1,1,35,1,0,NA,NA,3,SDO,0,NA,1,NA,2,NA,NA,NA,6,NA,NA,NA,NA,11,Table 4 on p. 51,"m, sd",NA,NA,NA,3.3,1,235,3.09,0.99,65,NA,NA,0,0.086376,0.003272,0.057201,0.086592,0.003367,0.058026,300,0.321012951717912,142,Acts of violence,Islamist,Islamist,1,0,0,Quasi-Long,0,1,0,Student,0,1,0,NA,NA,NA,NA,1,0,0,0,0,0,0,US,1,0,0
10019,Blanchar,2016,3,0,MSC,TMT,Familiarity,1,0,1,100191,1,2,US,2016,300,0,1,University students,0,NA,19.18,2.1,NA,59.33,NA,4.09,1.52,1-7,NA,3,NA,NA,2,3,Terrorist attack (quasi-exp),1,0,1,Brussels bombings,1,1,35,1,0,NA,NA,4,Political ideology (conservatism),0,NA,1,NA,1,NA,NA,NA,7,NA,NA,NA,NA,12,Table 4 on p. 52,"m, sd",NA,NA,NA,4.09,1.54,235,4.09,1.49,65,NA,NA,0,0,0.003333,0.057732,0,0.003367,0.058026,300,0.049946603007467,143,Acts of violence,Islamist,Islamist,1,0,0,Quasi-Long,0,1,0,Student,0,1,0,NA,NA,NA,NA,1,0,0,0,0,0,0,US,1,0,0
10020,"Blauwkamp, Rowling, & Pettit",2018,1,0,Public opinion,Framing,Question wording effects,1,0,1,100201,0,1,US,2015,2038,1,0,Nationally representative survey,0,NA,NA,NA,19-60+,52.6,NA,NA,NA,NA,NA,3,89.9,NA,2,1,Terrorist frame,5,1,0,NA,0,0,NA,-99,-99,NA,Comparison condition,1,Support for torture,0,NA,1,NA,1,NA,NA,NA,9,NA,NA,NA,NA,1,Table 1 on p. 457,t-test,4.653,NA,NA,NA,NA,389,NA,NA,411,NA,NA,0,0.162524,0.001186,0.034438,0.163979,0.001255,0.035426,800,0.996230326098213,144,Other,No ideology,No ideology,0,1,0,Experiments,1,0,0,General,1,0,0,NA,NA,NA,NA,0,0,0,0,0,0,1,US,1,0,0
10020,"Blauwkamp, Rowling, & Pettit",2018,1,0,Public opinion,Framing,Question wording effects,1,0,1,100201,0,1,US,2015,2038,1,0,Nationally representative survey,0,NA,NA,NA,19-60+,52.6,NA,NA,NA,NA,NA,3,89.9,NA,2,1,Terrorist frame,5,1,0,NA,0,0,NA,-99,-99,NA,Comparison condition,1,Support for torture,0,NA,1,NA,1,NA,NA,NA,9,NA,NA,NA,NA,2,Table 1 on p. 457,t-test,3.247,NA,NA,NA,NA,388,NA,NA,411,NA,NA,0,0.114261,0.001221,0.034943,0.114763,0.001256,0.03544,799,0.899678910388279,145,Other,No ideology,No ideology,0,1,0,Experiments,1,0,0,General,1,0,0,NA,NA,NA,NA,0,0,0,0,0,0,1,US,1,0,0
10020,"Blauwkamp, Rowling, & Pettit",2018,1,0,Public opinion,Framing,Question wording effects,1,0,1,100201,0,1,US,2015,2038,1,0,Nationally representative survey,0,NA,NA,NA,19-60+,52.6,NA,NA,NA,NA,NA,3,89.9,NA,2,1,Terrorist frame,5,1,0,NA,0,0,NA,-99,-99,NA,Comparison condition,1,Support for torture,0,NA,1,NA,1,NA,NA,NA,9,NA,NA,NA,NA,3,Table 1 on p. 457,t-test,4.681,NA,NA,NA,NA,395,NA,NA,411,NA,NA,0,0.162882,0.001177,0.034307,0.164345,0.001245,0.035285,806,0.996531378544834,146,Other,No ideology,No ideology,0,1,0,Experiments,1,0,0,General,1,0,0,NA,NA,NA,NA,0,0,0,0,0,0,1,US,1,0,0
10020,"Blauwkamp, Rowling, & Pettit",2018,1,0,Public opinion,Framing,Question wording effects,1,0,1,100201,0,1,US,2015,2038,1,0,Nationally representative survey,0,NA,NA,NA,19-60+,52.6,NA,NA,NA,NA,NA,3,89.9,NA,2,1,Terrorist frame,5,1,0,NA,0,0,NA,-99,-99,NA,Comparison condition,1,Support for torture,0,NA,1,NA,1,NA,NA,NA,9,NA,NA,NA,NA,4,Table 1 on p. 457,t-test,3.713,NA,NA,NA,NA,398,NA,NA,411,NA,NA,0,0.129601,0.001196,0.034583,0.130334,0.001241,0.035228,809,0.959275862197894,147,Other,No ideology,No ideology,0,1,0,Experiments,1,0,0,General,1,0,0,NA,NA,NA,NA,0,0,0,0,0,0,1,US,1,0,0
10020,"Blauwkamp, Rowling, & Pettit",2018,1,0,Public opinion,Framing,Question wording effects,1,0,1,100201,0,1,US,2015,2038,1,0,Nationally representative survey,0,NA,NA,NA,19-60+,52.6,NA,NA,NA,NA,NA,3,89.9,NA,2,1,Terrorist frame,5,1,0,NA,0,0,NA,-99,-99,NA,Comparison condition,1,Support for torture,0,NA,1,NA,1,NA,NA,NA,9,NA,NA,NA,NA,5,Table 1 on p. 457,t-test,0.879,NA,NA,NA,NA,349,NA,NA,411,NA,NA,0,0.03191,0.001315,0.036263,0.031921,0.001321,0.036346,760,0.142042937182744,148,Other,No ideology,No ideology,0,1,0,Experiments,1,0,0,General,1,0,0,NA,NA,NA,NA,0,0,0,0,0,0,1,US,1,0,0
10020,"Blauwkamp, Rowling, & Pettit",2018,1,0,Public opinion,Framing,Question wording effects,1,0,1,100201,0,1,US,2015,2038,1,0,Nationally representative survey,0,NA,NA,NA,19-60+,52.6,NA,NA,NA,NA,NA,3,89.9,NA,2,1,Terrorist frame,5,1,0,NA,0,0,NA,-99,-99,NA,Comparison condition,1,Support for torture,0,NA,1,NA,1,NA,NA,NA,9,NA,NA,NA,NA,6,Table 1 on p. 457,t-test,1.318,NA,NA,NA,NA,369,NA,NA,411,NA,NA,0,0.0472,0.001278,0.035749,0.047235,0.001287,0.035875,780,0.260755342845377,149,Other,No ideology,No ideology,0,1,0,Experiments,1,0,0,General,1,0,0,NA,NA,NA,NA,0,0,0,0,0,0,1,US,1,0,0
